id,title,description,created_at,updated_at,url,image_file_name,image_content_type,image_file_size,image_updated_at,image_remote_url,retina_dimensions
532,"Stitching Post Monies","I would really like a cozy winter project to do in front of the fake fireplace.","2017-11-06 10:54:24.465661","2017-11-06 10:54:24.465661",https://www.the-stitching-post.com/,Stitchin-093.JPG,image/jpeg,61207,"2017-11-06 10:54:24.052958",http://www.spgifts.com/Stitchin-093.JPG,"---
:image:
  :medium:
    :width: 204
    :height: 136
"
533,"Sensible Shoes","Hi there. I have some foot-related issues that really need to be addressed while working on my feet all day. I need a nice dress-ish shoe that is supportive and helps with all those issues. As long as I teach, I must stand. Van Dyke and Bacon charges obscene, $100+ prices, but I know I'll get the right shoe there. Help with availing myself of their services would be much-appreciated.","2017-11-06 10:57:49.543756","2017-11-06 10:57:49.543756",http://vdbshoes.com/,WomensBannerS161.jpg,image/jpeg,2377334,"2017-11-06 10:57:47.698294",http://vdbshoes.com/wp-content/uploads/2016/03/WomensBannerS161.jpg,"---
:image:
  :medium:
    :width: 300
    :height: 110
"
534,"Chernow's Grant bio","Kindle Edition *with Audiobook* please!  As of this moment, that comes to about $27.50.","2017-11-12 21:57:56.455699","2017-11-12 21:57:56.455699",https://www.amazon.com/Grant-Ron-Chernow-ebook/dp/B06W2J89PV/ref=sr_1_1?ie=UTF8&qid=1510523364&sr=8-1&keywords=grant,518U9aDIW1L.jpg,image/jpeg,40635,"2017-11-12 21:57:55.346727",https://images-na.ssl-images-amazon.com/images/I/518U9aDIW1L.jpg,"---
:image:
  :medium:
    :width: 164
    :height: 250
"
535,"Isaacson's Einstein Bio","Kindle Edition *with audiobook* please.  As of how that comes out to about $28.","2017-11-12 22:00:57.388352","2017-11-12 22:00:57.388352",https://www.amazon.com/Einstein-Life-Universe-Walter-Isaacson-ebook/dp/B000PC0S0K/ref=sr_1_1?s=digital-text&ie=UTF8&qid=1510523907&sr=1-1&keywords=isaacson+einstein&dpID=51%252BjCEwlFoL&preST=_SY445_QL70_&dpSrc=srch,51_2BjCEwlFoL.jpg,image/jpeg,38528,"2017-11-12 22:00:56.976797",https://images-na.ssl-images-amazon.com/images/I/51%2BjCEwlFoL.jpg,"---
:image:
  :medium:
    :width: 165
    :height: 250
"
536,"Pistachio Measuring Cups | Crate and Barrel","The measuring cups, not the measuring spoons. Have the spoons already.","2017-11-15 02:17:28.098782","2017-11-28 02:42:14.782854",https://www.crateandbarrel.com/pistachio-measuring-cups-set-of-five/s200382,pistachio-measuring-spoons.jpg,image/jpeg,12972,"2017-11-28 02:42:14.430077",https://images.crateandbarrel.com/is/image/Crate/PistachioMeasuringSpoonsSHS17/$web_LineItem$&wid=249&hei=249/161128092731/pistachio-measuring-spoons.jpg,"---
:image:
  :medium:
    :width: 124
    :height: 124
"
538,"Rainbow Scratch Paper ","","2017-11-15 02:50:54.938779","2017-11-15 02:50:54.938779",https://www.lakeshorelearning.com/product/productDet.jsp?productItemID=1%2C689%2C949%2C371%2C917%2C866&ASSORTMENT%3C%3East_id=1408474395181113&bmUID=1510714218981,ts108,image/jpeg,11056,"2017-11-15 02:50:54.667619",https://s7d9.scene7.com/is/image/lakeshore/ts108?$AdditionalThumbnail$,"---
:image:
  :medium:
    :width: 51
    :height: 38
"
540,"Trace-N-Draw Projector ","and additional slides","2017-11-15 02:57:09.437429","2017-11-15 02:57:09.437429",https://www.lakeshorelearning.com/product/productDet.jsp?productItemID=1%2C689%2C949%2C371%2C930%2C529&ASSORTMENT%3C%3East_id=1408474395181113&bmUID=1510714576564,pp847_1,image/jpeg,15618,"2017-11-15 02:57:09.160613",https://s7d9.scene7.com/is/image/lakeshore/pp847_1?$AdditionalThumbnail$,"---
:image:
  :medium:
    :width: 51
    :height: 38
"
542,"Magnetic Letters and Numbers","He knows all the letters and numbers now, and he wants to play with every ""letters"" toy he can find.","2017-11-15 03:21:30.601380","2017-11-15 03:21:30.601380",https://www.amazon.com/gp/product/B01D5ZXXK0/ref=s9_acsd_top_hd_bw_bBFjMp_c_x_2_w?pf_rd_m=ATVPDKIKX0DER&pf_rd_s=merchandised-search-3&pf_rd_r=SFSQTGQDPJVFZM5QECT8&pf_rd_t=101&pf_rd_p=260d64f5-3f56-5226-a8c0-8ff2c47de441&pf_rd_i=166289011,61KZlSSfq9L._SY300_.jpg,image/jpeg,33824,"2017-11-15 03:21:30.157652",https://images-na.ssl-images-amazon.com/images/I/61KZlSSfq9L._SY300_.jpg,"---
:image:
  :medium:
    :width: 150
    :height: 150
"
543,"Disney Princess Matching Game","","2017-11-15 03:25:43.693397","2017-11-15 03:25:43.693397",https://www.amazon.com/Disney-Princess-01219-Matching-Game/dp/B00CA0PCH4/ref=sr_1_6?s=toys-and-games&ie=UTF8&qid=1510716266&sr=1-6&keywords=matching+game,51Cdz2Qa84L._SY300_.jpg,image/jpeg,27631,"2017-11-15 03:25:43.285110",https://images-na.ssl-images-amazon.com/images/I/51Cdz2Qa84L._SY300_.jpg,"---
:image:
  :medium:
    :width: 96
    :height: 150
"
544,"The Good Soldier Svejk: and His Fortunes in the World War (Penguin Classics): Jaroslav Hasek, Josef Lada, Cecil Parrott: 8601404415999: Amazon.com: Books","","2017-11-16 03:43:19.772520","2017-11-16 03:43:19.772520",https://www.amazon.com/Good-Soldier-Svejk-Fortunes-Classics/dp/0140449914/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1510803459&sr=1-1,515qpAdw-pL._SY344_BO1_204_203_200_.jpg,image/jpeg,27690,"2017-11-16 03:43:19.338926","https://images-na.ssl-images-amazon.com/images/I/515qpAdw-pL._SY344_BO1,204,203,200_.jpg","---
:image:
  :medium:
    :width: 112
    :height: 173
"
545,Pajamas,"Size: Small; Length: Regular; Color: Kir or Lilac.","2017-11-21 03:31:07.117729","2017-11-21 03:32:03.346284",https://www.victoriassecret.com/sleepwear/pajamas/the-sleepover-knit-pajama-set?ProductID=318357&CatalogueType=OLS,011_H17_SLP_023_MH_052_e5664127.jpg,image/jpeg,56350,"2017-11-21 03:32:01.983756",https://dm.victoriassecret.com/p/760x1013/tif/03/36/0336b01b2f6e45c2bd8566db80a5e831/011_H17_SLP_023_MH_052_e5664127.jpg,"---
:image:
  :medium:
    :width: 225
    :height: 300
"
547,"Cash Register","","2017-11-21 03:38:04.901111","2017-11-21 03:38:04.901111",https://www.lakeshorelearning.com/product/productDet.jsp?productItemID=1%2C689%2C949%2C371%2C928%2C806&ASSORTMENT%3C%3East_id=1408474395181113&bmUID=1511235424353,pp723_tn,image/jpeg,13145,"2017-11-21 03:38:04.618961",https://s7d2.scene7.com/is/image/lakeshore/pp723_tn?$AdditionalThumbnail$,"---
:image:
  :medium:
    :width: 51
    :height: 38
"
548,"Fairies Books - Holiday","Julia has the Rainbow Fairies and Weather Fairies series from this author and loved them.","2017-11-21 03:46:32.759899","2017-11-21 03:46:32.759899",https://www.amazon.com/Magical-Holiday-Rainbow-Magic-Special/dp/B017B80UJO/ref=la_B001IGONTE_1_2?s=books&ie=UTF8&qid=1511235824&sr=1-2,D1bj9f_2B96FS._SL250_FMpng_.png,image/png,95849,"2017-11-21 03:46:32.320900",https://images-na.ssl-images-amazon.com/images/I/D1bj9f%2B96FS._SL250_FMpng_.png,"---
:image:
  :medium:
    :width: 125
    :height: 98
"
549,"Fairies Books - Jewel","","2017-11-21 03:48:32.062111","2017-11-21 03:48:32.062111",https://www.amazon.com/Jewel-Fairies-Collection-Vol-Books/dp/0545088380/ref=la_B001IGONTE_1_5?s=books&ie=UTF8&qid=1511235824&sr=1-5,51LyGH9ShxL._SY344_BO1_204_203_200_.jpg,image/jpeg,35241,"2017-11-21 03:48:31.659119","https://images-na.ssl-images-amazon.com/images/I/51LyGH9ShxL._SY344_BO1,204,203,200_.jpg","---
:image:
  :medium:
    :width: 119
    :height: 173
"
551,Watch,"","2017-11-21 03:56:06.349779","2017-11-21 03:56:06.349779",https://www.amazon.com/GUESS-U0135L1-Silver-Tone-Crystal-Accented-Stainless/dp/B00BZUDC0E/ref=sr_1_16?s=apparel&ie=UTF8&qid=1511236456&sr=1-16&nodeID=6358544011&psd=1&refinements=p_n_feature_nine_browse-bin%3A5021360011%2Cp_n_feature_five_browse-bin%3A2241214011,41Wf_2Bd1rlUL._SY300_.jpg,image/jpeg,11556,"2017-11-21 03:56:05.951594",https://images-na.ssl-images-amazon.com/images/I/41Wf%2Bd1rlUL._SY300_.jpg,"---
:image:
  :medium:
    :width: 58
    :height: 150
"
552,"20th Anniversary Tamagotchi",Maybe?,"2017-11-23 02:43:18.043227","2017-11-23 02:43:18.043227",https://smile.amazon.com/20th-Anniversary-Tamagotchi-Device-Blue/dp/B073M31F43/ref=sr_1_2?ie=UTF8&qid=1511404942&sr=8-2&keywords=tamagotchi+pet,31vZz2z_2BBgL._SY300_.jpg,image/jpeg,7807,"2017-11-23 02:43:17.144322",https://images-na.ssl-images-amazon.com/images/I/31vZz2z%2BBgL._SY300_.jpg,"---
:image:
  :medium:
    :width: 126
    :height: 150
"
553,"Pod Save America merch!","Their podcasts have gotten me through the past year. Time for some merch.","2017-11-23 02:45:57.384141","2017-11-23 02:46:34.274034",https://store.crooked.com/,FOP_-_navy_fdc71bf4-8cd9-4f8f-a454-afe39448ee6c_1200x.png,image/png,242603,"2017-11-23 02:46:33.661004",https://cdn.shopify.com/s/files/1/2236/1117/products/FOP_-_navy_fdc71bf4-8cd9-4f8f-a454-afe39448ee6c_1200x.png?v=1510144870,"---
:image:
  :medium:
    :width: 300
    :height: 300
"
554,"Gray Merino V-Neck Sweater","Gray, Medium, Standard (not slim)","2017-11-23 12:42:47.666543","2017-11-23 12:42:47.666543",https://bonobos.com/products/merino-v-neck?color=heather%20grey&shirt-fit=standard&shirt-size=m,Tops_Sweaters_19408_GYH28_hero1.jpg,image/jpeg,61041,"2017-11-23 12:42:46.610895",https://bonobos-prod-s3.imgix.net/products/46019/original/Tops_Sweaters_19408_GYH28_hero1.jpg?auto=format%2Ccompress&dpr=1&q=75&crop=false&fit=clip&w=700&h=1,"---
:image:
  :medium:
    :width: 300
    :height: 300
"
555,"Soccer Glowy Thing","This would be a huge hit with Tim!","2017-11-24 14:17:50.260650","2017-11-24 19:10:21.389470",https://www.amazon.com/Can-You-Imagine-Ultraglow-Soccer/dp/B00KAA176G/ref=sr_1_1?s=arts-crafts&ie=UTF8&qid=1481108864&sr=8-1&keywords=soccer+disk+glow,41wc5HJdU8L._SX300_.jpg,image/jpeg,11644,"2017-11-24 19:10:20.484000",https://images-na.ssl-images-amazon.com/images/I/41wc5HJdU8L._SX300_.jpg,"---
:image:
  :medium:
    :width: 150
    :height: 134
"
556,"Bath and Body Works Products or Gift Cards","Twins always ask to go to this lovely store. I'm sure Jane would love this too. Tim, not so much.","2017-11-24 19:35:52.731583","2017-11-25 22:41:28.419419",bathandbodyworks.com,h3wcndy1_h1_none_lm.jpg,image/jpeg,321116,"2017-11-25 22:41:26.891999",http://www.bathandbodyworks.com/on/demandware.static/-/Sites-BathAndBodyWorks-Library/default/dwf2de2242/images/Christmas2017/h3wcndy1_h1_none_lm.jpg,"---
:image:
  :medium:
    :width: 300
    :height: 261
"
557,"Spa Gift Card","It is always delightful to get a massage. I like Ojas (which I linked) the best, but I also like Turf Valley. Thank you!","2017-11-24 19:49:41.296208","2018-01-07 02:25:18.981957",http://www.ojaswellness.com/#,Dollarphotoclub_58101270.jpg,image/jpeg,5285227,"2018-01-07 02:25:08.383888",http://www.euromedspa.com/wp-content/uploads/2015/05/Dollarphotoclub_58101270.jpg,"---
:image:
  :medium:
    :width: 300
    :height: 200
"
558,"Earrings for Jane","If I know my Jane, she would LOVE these earrings.","2017-11-25 15:27:08.707872","2017-11-25 15:27:08.707872",https://shop.nordstrom.com/s/tomas-pave-earrings-girls/3255246?top=72,_6734558.jpg,image/jpeg,43201,"2017-11-25 15:27:07.743821",https://n.nordstrommedia.com/ImageGallery/store/product/Zoom/18/_6734558.jpg?crop=pad&pad_color=FFF&format=jpeg&w=704&h=1080,"---
:image:
  :medium:
    :width: 195
    :height: 300
"
559,"Picnic Blanket","Color: green leaves","2017-11-26 03:52:15.226736","2017-11-27 02:13:46.674750",https://www.amazon.com/XXLarge-3-Layer-Durable-Outdoor-Blanket/dp/B06Y1MW3ZK/ref=pd_sbs_201_7?_encoding=UTF8&refRID=SREDZG2PKFCADJNF6Y5S&th=1,51REs2rtcJL._SX300_.jpg,image/jpeg,19638,"2017-11-27 02:13:46.323733",https://images-na.ssl-images-amazon.com/images/I/51REs2rtcJL._SX300_.jpg,"---
:image:
  :medium:
    :width: 150
    :height: 130
"
561,"Magnetic Drawing Board","We have worn ours out and both kids love them","2017-11-26 04:03:00.529037","2017-11-26 04:03:00.529037",https://www.amazon.com/Multi-color-Magnetic-Drawing-Hey-Play/dp/B06XD7PJPC/ref=sr_1_15?s=toys-and-games&ie=UTF8&qid=1511668507&sr=1-15&keywords=magnetic+drawing+board,41nxfVuJdYL._SY300_.jpg,image/jpeg,13597,"2017-11-26 04:03:00.116389",https://images-na.ssl-images-amazon.com/images/I/41nxfVuJdYL._SY300_.jpg,"---
:image:
  :medium:
    :width: 150
    :height: 150
"
562,"Magnetic Drawing Board","We have worn ours out and both kids love them","2017-11-26 04:03:37.381556","2017-11-26 04:03:37.381556",https://www.amazon.com/Multi-color-Magnetic-Drawing-Hey-Play/dp/B06XD7PJPC/ref=sr_1_15?s=toys-and-games&ie=UTF8&qid=1511668507&sr=1-15&keywords=magnetic+drawing+board,41nxfVuJdYL._SY300_.jpg,image/jpeg,13597,"2017-11-26 04:03:36.970329",https://images-na.ssl-images-amazon.com/images/I/41nxfVuJdYL._SY300_.jpg,"---
:image:
  :medium:
    :width: 150
    :height: 150
"
563,"Chicka Chicka Box Set","There is a 100% chance that Charlie will love his version of CCBB to death before long, and he doesn't have the 123 book","2017-11-26 04:11:47.425646","2017-11-26 04:11:47.425646",https://www.amazon.com/Chicka-Box-Boom-Book/dp/B01NBB88DI/ref=sr_1_5?s=books&ie=UTF8&qid=1511669391&sr=1-5&keywords=chicka+chicka+boom+boom,51lwVcg4hAL._SL250_FMpng_.jpg,image/png,71314,"2017-11-26 04:11:46.969337",https://images-na.ssl-images-amazon.com/images/I/51lwVcg4hAL._SL250_FMpng_.jpg,"---
:image:
  :medium:
    :width: 96
    :height: 125
"
564,"Homo Deus","Super interesting thing about the fate of humanity. I would like to know that.","2017-11-26 13:49:06.644784","2018-01-07 02:22:55.153157",https://www.amazon.com/Homo-Deus-Brief-History-Tomorrow/dp/0062464310,41EGZmlah3L._SY344_BO1_204_203_200_.jpg,image/jpeg,20977,"2018-01-07 02:22:54.790619","https://images-na.ssl-images-amazon.com/images/I/41EGZmlah3L._SY344_BO1,204,203,200_.jpg","---
:image:
  :medium:
    :width: 115
    :height: 173
"
565,"Folding chair with desk","It would be hard to overstate how much I need something like this. I need it every day at the pool, and every day I want to sit outside and work. Which is a lot of days total. I will take anything of this nature, including one with a bigger desk, in any color. But this will do fine too. Just. Make. It. Happen.","2017-11-26 14:04:38.190751","2018-01-07 02:21:35.672667",https://www.walmart.com/ip/Ozark-Trail-Director-Chair-Blue/34136700?wmlspartner=wlpa&adid=22222222227023606504&wl0=&wl1=s&wl2=c&wl3=40971935792&wl4=pla-78914614592&wl5=9007919&wl6=&wl7=&wl8=&wl9=pla&wl10=8175035&wl11=online&wl12=34136700&wl13=&veh=sem,2ee1dd88-fb8e-4ceb-87c0-7acc311ef953_1.a298cfe744e000be873d0074788a073b.jpeg,image/jpeg,23213,"2018-01-07 02:21:35.186280",https://i5.walmartimages.com/asr/2ee1dd88-fb8e-4ceb-87c0-7acc311ef953_1.a298cfe744e000be873d0074788a073b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,"---
:image:
  :medium:
    :width: 225
    :height: 225
"
566,"Supportive Slippers","I have ongoing heel issues and could really use a snuggly and supportive slipper. I don't know that it has to cost this much, but the Vionic slippers come highly recommended. I don't even care what color -- just the size 11 is needed. Open to different styles and everything.","2017-11-26 15:46:40.775283","2017-11-26 15:46:40.775283",https://www.amazon.com/Vionic-Pleasant-Womens-Slippers-Support/dp/B073JXL5WD/ref=pd_sim_309_2?_encoding=UTF8&refRID=ZGB2XT6P31F016785ZFD&th=1&psc=1,41fGf5V2nRL._SX395_.jpg,image/jpeg,15834,"2017-11-26 15:46:39.928808",https://images-na.ssl-images-amazon.com/images/I/41fGf5V2nRL._SX395_.jpg,"---
:image:
  :medium:
    :width: 197
    :height: 118
"
568,Umbrella,"Color: rainbow","2017-11-27 02:16:44.354800","2017-11-27 02:16:44.354800",https://www.amazon.com/Inverted-Umbrellas-Umbrella-Windproof-Protection/dp/B01MZXAIHS/ref=pd_sim_200_1?_encoding=UTF8&refRID=5GGMEQT6QH13TC845R2D&th=1,41dyzJV38BL._SY300_.jpg,image/jpeg,15098,"2017-11-27 02:16:43.948359",https://images-na.ssl-images-amazon.com/images/I/41dyzJV38BL._SY300_.jpg,"---
:image:
  :medium:
    :width: 150
    :height: 150
"
569,"Massage at Ojas","Annual birthday ritual.  60 minute massage is $110. Cyber Monday sale on gift cards as noted by Missy!","2017-11-27 02:20:19.797377","2017-11-27 02:20:37.165973",http://www.ojaswellness.com,woman-relaxing_0.jpg,image/jpeg,83700,"2017-11-27 02:20:34.741066",http://www.ojaswellness.com/sites/default/files/styles/medium/public/general/woman-relaxing_0.jpg?itok=XTZnLVCR,"---
:image:
  :medium:
    :width: 300
    :height: 239
"
570,"Sephora Gift Card","For disguising my true age and color scheme. Up to $50 may be useful.","2017-11-27 02:33:07.943320","2017-11-28 02:43:55.909778",https://www.sephora.com/giftcards,,,,,"",
571,Camera,"For what it's worth, Jane wants a ""professional camera."" It is not a cheap gift idea. She really wants to learn photography, so I have linked to one of the cheaper ""professional"" ones here.","2017-11-28 01:04:30.056906","2017-11-28 01:04:30.056906",https://www.amazon.com/dp/B00IB1BTWI/ref=psdc_3017941_t1_B01LQMI4V2,71tz63oxXqL._SL1500_.jpg,image/jpeg,239362,"2017-11-28 01:04:28.267945",https://images-na.ssl-images-amazon.com/images/I/71tz63oxXqL._SL1500_.jpg,"---
:image:
  :medium:
    :width: 300
    :height: 300
"
572,"Art Set","","2017-11-28 01:47:47.857943","2017-11-28 01:47:47.857943",https://www.amazon.com/ALEX-Toys-Artist-Studio-Portable/dp/B00J0U6X66/ref=sr_1_54?s=cyber-monday&psr=EY17&ie=UTF8&qid=1511833513&sr=1-54&keywords=toy,vendorimages352-150_1._CB348378983__SR285_285_.jpg,image/jpeg,21158,"2017-11-28 01:47:47.415879","https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages352-150_1._CB348378983__SR285,285_.jpg","---
:image:
  :medium:
    :width: 142
    :height: 142
"
573,"Jewelry Cabinet","Color: brown. This is less expensive than the first one I posted.","2017-11-28 03:01:45.094288","2017-11-28 03:01:45.094288",https://www.amazon.com/SONGMICS-Jewelry-Lockable-Organizer-UJJC93K/dp/B01EYDZE36/ref=pd_sbs_201_2?_encoding=UTF8&refRID=VMKY09WQS8R99DVYJ8EY&th=1,51E20-eeVYL._SY300_.jpg,image/jpeg,21227,"2017-11-28 03:01:44.670815",https://images-na.ssl-images-amazon.com/images/I/51E20-eeVYL._SY300_.jpg,"---
:image:
  :medium:
    :width: 150
    :height: 150
"
582,"Cheernastics 2 Shirt","Or as I like to call them . .  . the Cheernasties. For reasons no one understands, the twins are OBSESSED with these girls. Lily REALLY wants a blue t-shirt. I believe the sizes are all adult, so she would be a small.","2017-12-02 23:31:01.075382","2017-12-02 23:31:01.075382",https://thecheernastics2.com/blue-tc2-crew/,logo.png,image/png,61805,"2017-12-02 23:31:00.347841",https://thecheernastics2.com/wp-content/themes/cheernastic/img/logo.png,"---
:image:
  :medium:
    :width: 131
    :height: 78
"
583,"Dig It Up! Tyrannosaurus Rex","","2017-12-03 13:38:44.819917","2017-12-03 13:38:44.819917",https://www.amazon.com/gp/product/B01AS5ZAFG/ref=s9_acsd_hps_bw_c_x_4_w,51x4rR-c_2BHL._SX300_.jpg,image/jpeg,20190,"2017-12-03 13:38:44.202183",https://images-na.ssl-images-amazon.com/images/I/51x4rR-c%2BHL._SX300_.jpg,"---
:image:
  :medium:
    :width: 150
    :height: 63
"
